event_date,location,country,latitude,longitude,injury_severity,aircraft_damage,aircraft_category,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,publication_date,event_year,total_occupants,fatality_rate,serious_injury_rate,destroyed,make_model
1997-11-08,"ELBERTA, AL",United States,,,Fatal(1),Minor,Airplane,De Havilland,DHC-6-6,No,2,Turbo Prop,Skydiving,1,0,0,17,VMC,2016-10-17,1997,18,0.05555555555555555,0.0,0,De Havilland_DHC-6-6
1997-11-18,"MWANZA AIRPORT, TANZANIA",Tanzania,,,Non-Fatal,Substantial,Airplane,Mcdonnell Douglas,DC-8F,No,,,,0,0,4,0,,,1997,4,0.0,0.0,0,Mcdonnell Douglas_DC-8F
1998-01-09,"LONDON, United Kingdom",United Kingdom,,,Non-Fatal,Minor,Airplane,Boeing,767-322ER,No,,Turbo Fan,,0,1,4,87,,,1998,92,0.0,0.010869565217391304,0,Boeing_767-322ER
1998-02-17,"BRUSSELS, Belgium",Belgium,,,Incident,Minor,Airplane,Boeing,757-200,No,,,,0,0,0,2,,,1998,2,0.0,0.0,0,Boeing_757-200
1998-03-08,"MANCHESTER, United Kingdom",United Kingdom,,,Incident,Minor,Airplane,Mcdonnell Douglas,DC-10-30,No,,,,0,0,0,253,,,1998,253,0.0,0.0,0,Mcdonnell Douglas_DC-10-30
1998-03-10,"MOMBOSA, Kenya",Kenya,,,Fatal(6),Destroyed,Airplane,Boeing,707-336,No,,,,6,0,0,0,,,1998,6,1.0,0.0,1,Boeing_707-336
1998-03-21,"GRAIN VALLEY, MO",United States,,,Fatal(6),Destroyed,Airplane,Cessna Aircraft Company,U206G,No,1,Reciprocating,Skydiving,6,0,0,0,VMC,2016-10-17,1998,6,1.0,0.0,1,Cessna Aircraft Company_U206G
1998-04-04,"KEFLAVIK, Iceland",Iceland,,,Incident,Minor,Airplane,Boeing,767-304,No,,,,0,0,0,0,,,1998,0,,,0,Boeing_767-304
1998-05-21,"SPARTANBURG, SC",United States,,,Non-Fatal,Substantial,Airplane,North American Aviation,T-28B,No,1,Reciprocating,Positioning,0,0,0,1,VMC,2011-01-04,1998,1,0.0,0.0,0,North American Aviation_T-28B
1998-05-29,"BOMBAY, INDIA",India,,,Unavailable,Substantial,Airplane,Boeing,B-737-500,No,,,,0,0,0,0,,,1998,0,,,0,Boeing_B-737-500
1998-06-10,"TAUNTON, MA",United States,,,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-24-180,No,1,Reciprocating,Personal,0,0,0,3,VMC,2009-11-04,1998,3,0.0,0.0,0,Piper Aircraft_PA-24-180
1998-07-04,"GREEN SEA, SC",United States,,,Fatal(1),Substantial,Airplane,Cessna Aircraft Company,182,No,1,Reciprocating,Skydiving,1,0,0,4,VMC,2016-10-17,1998,5,0.2,0.0,0,Cessna Aircraft Company_182
1998-07-09,"LONDON, United Kingdom",United Kingdom,,,Incident,Minor,Airplane,Airbus,A300,No,,,,0,0,0,1,,,1998,1,0.0,0.0,0,Airbus_A300
1998-07-29,"LONDON HEATHROW, United Kingdom",United Kingdom,,,Incident,Minor,Airplane,Boeing,777,No,,,,0,0,0,1,,,1998,1,0.0,0.0,0,Boeing_777
1998-08-05,"SEOUL, KOREA, REPUBLIC OF","Korea, Republic Of",,,Unavailable,Substantial,Airplane,Boeing,747-400,No,,,,0,0,0,0,IMC,,1998,0,,,0,Boeing_747-400
1998-08-28,"CALCUTTA, India",India,,,Incident,Minor,Airplane,Airbus,319,No,,,,0,0,0,0,,,1998,0,,,0,Airbus_319
1998-09-12,,Vietnam,,,Incident,Substantial,Airplane,Boeing,767,No,,,,0,0,0,200,VMC,,1998,200,0.0,0.0,0,Boeing_767
1998-09-28,"MISSING, Bolivia",Bolivia,,,Fatal(7),Destroyed,Airplane,Cessna Aircraft Company,U206G,No,,,Personal,7,0,0,0,,,1998,7,1.0,0.0,1,Cessna Aircraft Company_U206G
1998-10-13,"AMSTERDAM, Netherlands",Netherlands,,,Incident,Minor,Airplane,Mcdonnell Douglas,DC-10-30,No,,,,0,0,0,0,,,1998,0,,,0,Mcdonnell Douglas_DC-10-30
1998-11-05,"LUXEUIL, France",France,,,Incident,Minor,Airplane,Beechcraft,1900C,No,,,,0,0,0,0,,,1998,0,,,0,Beechcraft_1900C
1998-11-28,"LONDON, United Kingdom",United Kingdom,,,Incident,Minor,Airplane,Boeing,747-400,No,,,,0,0,0,0,,,1998,0,,,0,Boeing_747-400
1998-12-05,"ISTANBUL, Turkey",Turkey,,,Fatal(2),Destroyed,Airplane,Beechcraft,KINGAIR 300,No,,,,2,0,0,0,,,1998,2,1.0,0.0,1,Beechcraft_KINGAIR 300
1998-12-25,"SHANGHAI, CHINA",China,,,Incident,Substantial,Airplane,Mcdonnell Douglas,MD-11,No,,,,0,0,0,0,,,1998,0,,,0,Mcdonnell Douglas_MD-11
1998-12-28,"CURITBA, BRAZIL",Brazil,,,Incident,Substantial,Airplane,Embraer,EMB-145,No,,,,0,0,0,40,,,1998,40,0.0,0.0,0,Embraer_EMB-145
1999-01-15,"LONDON, UNITED KINGDOM",United Kingdom,,,Non-Fatal,Substantial,Airplane,Boeing,767-300,No,,Turbo Fan,,0,0,0,91,,,1999,91,0.0,0.0,0,Boeing_767-300
1999-01-28,"NAPLES, ITALY",Italy,,,Unavailable,Substantial,Airplane,Mcdonnell Douglas,MD-82,No,,,,0,0,0,0,,,1999,0,,,0,Mcdonnell Douglas_MD-82
1999-02-07,"SLOVAK REPUBLIC, SLOVAKIA",Slovakia,,,Non-Fatal,Substantial,Airplane,Boeing,707,No,,,,0,0,0,4,,,1999,4,0.0,0.0,0,Boeing_707
1999-02-08,"AMSTERDAM, Netherlands",Netherlands,,,Incident,Minor,Airplane,Boeing,747-200,No,,,,0,0,0,3,,,1999,3,0.0,0.0,0,Boeing_747-200
1999-03-04,"BIARRITZ, FRANCE",France,,,Unavailable,Substantial,Airplane,Boeing,737-228,No,,,,0,0,0,0,IMC,,1999,0,,,0,Boeing_737-228
1999-03-05,"MADRAS, India",India,,,Non-Fatal,Destroyed,Airplane,Boeing,747-200F,No,,,,0,0,0,2,,,1999,2,0.0,0.0,1,Boeing_747-200F
1999-03-10,"CALGARY, Canada",Canada,,,Incident,Minor,Airplane,Boeing,727-200,No,,,,0,0,0,96,,,1999,96,0.0,0.0,0,Boeing_727-200
1999-03-15,"POHANG, KOREA, REPUBLIC OF","Korea, Republic Of",,,Unavailable,Substantial,Airplane,Mcdonnell Douglas,MD-83,No,,,,0,0,0,0,,,1999,0,,,0,Mcdonnell Douglas_MD-83
1999-03-20,"GENEVA, Switzerland",Switzerland,,,Incident,Minor,Airplane,Boeing,MD80/87,No,,,,0,0,0,2,,,1999,2,0.0,0.0,0,Boeing_MD80/87
1999-04-24,"Georgetown, Guyana",Guyana,,,Unavailable,Destroyed,Airplane,Cessna Aircraft Company,172M,No,,,,0,0,0,0,,,1999,0,,,1,Cessna Aircraft Company_172M
1999-05-09,"CELINA, OH",United States,,,Fatal(6),Destroyed,Airplane,Cessna Aircraft Company,205,No,1,Reciprocating,Skydiving,6,0,0,0,VMC,2016-10-17,1999,6,1.0,0.0,1,Cessna Aircraft Company_205
1999-05-22,"MOKULEIA, HI",United States,,,Fatal(1),Destroyed,Airplane,Beechcraft,B90,No,2,Turbo Prop,Skydiving,1,0,0,0,VMC,2016-10-17,1999,1,1.0,0.0,1,Beechcraft_B90
1999-06-09,"TEGUCIGALPA, Honduras",Honduras,,,Incident,Minor,Airplane,Boeing,757,No,,,,0,0,0,94,,,1999,94,0.0,0.0,0,Boeing_757
1999-06-19,"PASO ROBLES, CA",United States,,,Fatal(4),Destroyed,Airplane,Cessna Aircraft Company,182A,No,1,Reciprocating,Skydiving,4,1,0,0,VMC,2016-10-17,1999,5,0.8,0.2,1,Cessna Aircraft Company_182A
1999-06-28,"MANILA, PHILIPPINES",Philippines,,,Non-Fatal,Substantial,Airplane,Airbus,A310,No,,Turbo Fan,,0,0,0,3,VMC,,1999,3,0.0,0.0,0,Airbus_A310
1999-06-30,"ROCK SPRINGS, NC",United States,,,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182Q,No,1,Reciprocating,Instructional,0,0,0,3,VMC,2016-04-21,1999,3,0.0,0.0,0,Cessna Aircraft Company_182Q
1999-06-30,"MANILA, PHILIPPINES",Philippines,,,Non-Fatal,Substantial,Airplane,Mcdonnell Douglas,MD-11,No,,Turbo Fan,,0,0,0,2,,,1999,2,0.0,0.0,0,Mcdonnell Douglas_MD-11
1999-06-30,"LEIGE, Belgium",Belgium,,,Fatal(2),Destroyed,Airplane,Beechcraft,99,No,,,,2,0,0,0,,,1999,2,1.0,0.0,1,Beechcraft_99
1999-07-14,"OPHEIM, MT",United States,,,Fatal(1),Substantial,Airplane,Piper Aircraft,PA-18-150,No,1,Reciprocating,Aerial Application,1,0,0,0,VMC,2011-12-12,1999,1,1.0,0.0,0,Piper Aircraft_PA-18-150
1999-07-29,,Fiji,,,Non-Fatal,Destroyed,Airplane,Embraer,EMB-110,No,,,,0,0,0,18,,,1999,18,0.0,0.0,1,Embraer_EMB-110
1999-07-31,"MARINE CITY, MI",United States,,,Fatal(10),Destroyed,Airplane,Beechcraft,65-A90,No,2,Turbo Prop,Skydiving,10,0,0,0,VMC,2016-10-17,1999,10,1.0,0.0,1,Beechcraft_65-A90
1999-08-08,"SHANGHAI, CHINA",China,,,Non-Fatal,Substantial,Airplane,Mcdonnell Douglas,MD-11,No,,,,0,0,0,191,VMC,,1999,191,0.0,0.0,0,Mcdonnell Douglas_MD-11
1999-08-23,"HONG KONG, China",China,,,Non-Fatal,Destroyed,Airplane,Mcdonnell Douglas,MD-11,No,,,,0,0,200,117,,,1999,317,0.0,0.0,1,Mcdonnell Douglas_MD-11
1999-08-24,"COPENHAGEN, Denmark",Denmark,,,Incident,Minor,Airplane,Boeing,767,No,,,,0,0,0,191,,,1999,191,0.0,0.0,0,Boeing_767
1999-09-02,"TAIPEI, TAIWAN",Taiwan,,,Incident,Substantial,Airplane,Boeing,747SP,No,,,,0,0,0,3,,,1999,3,0.0,0.0,0,Boeing_747SP
1999-09-18,"BRYAN, TX",United States,,,Fatal(5),Destroyed,Airplane,Cessna Aircraft Company,182A,No,1,Reciprocating,Skydiving,5,0,0,0,VMC,2016-10-17,1999,5,1.0,0.0,1,Cessna Aircraft Company_182A
1999-09-18,"SHANNON, Ireland",Ireland,,,Incident,Minor,Airplane,Mcdonnell Douglas,MD-11,No,,,,0,0,0,0,,,1999,0,,,0,Mcdonnell Douglas_MD-11
1999-09-21,"FRIENDLY, MD",United States,,,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,172P,No,1,Reciprocating,Instructional,0,0,0,2,IMC,2009-11-04,1999,2,0.0,0.0,0,Cessna Aircraft Company_172P
1999-09-23,"BANGKOK, THAILAND",Thailand,,,Unavailable,Substantial,Airplane,Boeing,747-400,No,,,,0,0,0,0,IMC,,1999,0,,,0,Boeing_747-400
1999-10-09,"BURKITTSVILLE, MD",United States,,,Non-Fatal,Substantial,Airplane,Grumman Aerospace,G164,No,1,Reciprocating,Aerial Application,0,0,2,0,VMC,2015-09-08,1999,2,0.0,0.0,0,Grumman Aerospace_G164
1999-10-16,"INDIANTOWN, FL",United States,,,Non-Fatal,Substantial,Airplane,Beechcraft,D35,No,1,Reciprocating,,0,0,0,0,,2018-08-27,1999,0,,,0,Beechcraft_D35
1999-11-05,"LONDON, UNITED KINGDOM",United Kingdom,,,Non-Fatal,Substantial,Airplane,Boeing,777-200,No,,Turbo Fan,,0,0,0,274,,,1999,274,0.0,0.0,0,Boeing_777-200
1999-12-21,"GUATEMALA CITY, Guatemala",Guatemala,,,Fatal(18),Destroyed,Airplane,Mcdonnell Douglas,DC-10-30,No,,,,18,10,47,261,,,1999,336,0.05357142857142857,0.02976190476190476,1,Mcdonnell Douglas_DC-10-30
2000-01-02,"AMSTERDAM, Netherlands",Netherlands,,,Incident,Minor,Airplane,Boeing,737-3K2,No,,,,0,0,0,143,,,2000,143,0.0,0.0,0,Boeing_737-3K2
2000-01-30,"ABIDJAN, Cote D'ivoire",Cote D'ivoire,,,Fatal(169),Destroyed,Airplane,Airbus,A 310,No,,,,169,0,10,0,,,2000,179,0.9441340782122905,0.0,1,Airbus_A 310
2000-02-12,"LUANDA, Angola",Angola,,,Non-Fatal,Destroyed,Airplane,Boeing,B 727-100,No,,,,0,0,0,7,IMC,,2000,7,0.0,0.0,1,Boeing_B 727-100
2000-02-16,"MCALESTER, OK",United States,,,Fatal(1),Substantial,Airplane,Cessna Aircraft Company,208B,No,1,Turbo Prop,,1,0,0,1,VMC,2010-01-28,2000,2,0.5,0.0,0,Cessna Aircraft Company_208B
2000-02-16,"MCALESTER, OK",United States,,,Fatal(1),Destroyed,Airplane,Cessna Aircraft Company,182M,No,1,Reciprocating,Personal,1,0,0,1,VMC,2010-01-28,2000,2,0.5,0.0,1,Cessna Aircraft Company_182M
2000-02-27,"PORTO ALEGRE, BRAZIL",Brazil,,,Non-Fatal,Substantial,Airplane,Boeing,B737-400,No,,,,0,0,0,123,IMC,,2000,123,0.0,0.0,0,Boeing_B737-400
2000-03-05,"BURBANK, CA",United States,,,Non-Fatal,Destroyed,Airplane,Boeing,737-300,No,2,Turbo Fan,,0,2,42,98,VMC,2018-02-14,2000,142,0.0,0.014084507042253521,1,Boeing_737-300
2000-03-20,"AREQUIPA, PERU",Peru,,,Unavailable,Substantial,Airplane,Boeing,727-23,No,,,,0,0,0,0,VMC,,2000,0,,,0,Boeing_727-23
2000-03-26,"JEDDAH, SAUDI ARABIA",Saudi Arabia,,,Incident,Substantial,Airplane,Boeing,B747-267B,No,,,,0,0,0,16,,,2000,16,0.0,0.0,0,Boeing_B747-267B
2000-04-02,"GUAYAQUIL, ECUADOR",Ecuador,,,Non-Fatal,Substantial,Airplane,Boeing,747-200F,No,,Turbo Fan,,0,0,0,3,,2003-03-14,2000,3,0.0,0.0,0,Boeing_747-200F
2000-04-19,"SAMAL ISLAND, Philippines",Philippines,,,Fatal(131),Destroyed,Airplane,Boeing,737-200,No,,,,131,0,0,0,IMC,,2000,131,1.0,0.0,1,Boeing_737-200
2000-05-17,", Gabon",Gabon,,,Unavailable,Destroyed,Airplane,Beechcraft,1900C,No,,,,0,0,0,0,,,2000,0,,,1,Beechcraft_1900C
2000-05-25,"PARIS, FRANCE",France,,,Non-Fatal,Substantial,Airplane,Mcdonnell Douglas,MD-80,No,,,,0,0,0,153,,,2000,153,0.0,0.0,0,Mcdonnell Douglas_MD-80
2000-06-12,"ENGLISH CHANNEL, United Kingdom",United Kingdom,,,Incident,Minor,Airplane,Boeing,747-200,No,,,,0,0,0,0,,,2000,0,,,0,Boeing_747-200
2000-07-08,VIEQUES,,,,Fatal(1),Destroyed,Airplane,Cessna Aircraft Company,402C,No,2,Reciprocating,,1,0,0,0,VMC,2016-04-19,2000,1,1.0,0.0,1,Cessna Aircraft Company_402C
2000-07-10,"CHILKO LAKE, Canada",Canada,,,Fatal(4),Destroyed,Airplane,Piper Aircraft,PA-24-260,No,,,Personal,4,0,0,0,,2000-07-12,2000,4,1.0,0.0,1,Piper Aircraft_PA-24-260
2000-08-15,"TESLIN LAKE, CANADA",Canada,,,Fatal(2),Substantial,Airplane,Cessna Aircraft Company,208,No,,,Public Aircraft,2,0,0,0,,2000-08-18,2000,2,1.0,0.0,0,Cessna Aircraft Company_208
2000-09-04,"QUEENSLAND, Australia",Australia,,,Fatal(8),Destroyed,Airplane,Beechcraft,KINGAIR 200,No,,,,8,0,0,0,,,2000,8,1.0,0.0,1,Beechcraft_KINGAIR 200
2000-09-14,"BELLEVILLE, MI",United States,42.236389,-83.5275,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,208B,No,1,Turbo Prop,,0,0,0,1,VMC,2016-02-01,2000,1,0.0,0.0,0,Cessna Aircraft Company_208B
2000-09-21,"NIAMEY, Niger",Niger,,,Non-Fatal,Destroyed,Airplane,Boeing,707-312B,No,,,Business,0,0,10,0,,,2000,10,0.0,0.0,1,Boeing_707-312B
2000-11-13,"REIMS, FRANCE",France,,,Fatal(2),Substantial,Airplane,Beechcraft,E-90,No,,,,2,0,0,0,,,2000,2,1.0,0.0,0,Beechcraft_E-90
2000-11-15,"COPENHAGEN, Denmark",Denmark,,,Incident,Minor,Airplane,Boeing,757-200,No,,,,0,0,0,97,,,2000,97,0.0,0.0,0,Boeing_757-200
2000-12-06,"TOFINO, Canada",Canada,,,Fatal(1),Destroyed,Airplane,Cessna Aircraft Company,182N,No,,,,1,0,0,0,IMC,2000-12-14,2000,1,1.0,0.0,1,Cessna Aircraft Company_182N
2000-12-28,"Rio Sidra, Panama",Panama,,,Fatal(2),Destroyed,Airplane,Cessna Aircraft Company,206,No,,,,2,0,0,0,IMC,,2000,2,1.0,0.0,1,Cessna Aircraft Company_206
2001-01-06,"Dundo, Angola",Angola,,,Unavailable,Destroyed,Airplane,Boeing,727-100,No,,,,0,0,0,0,,,2001,0,,,1,Boeing_727-100
2001-01-07,"PARKTON, NC",United States,,,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182A,No,1,Reciprocating,Skydiving,0,0,0,1,VMC,2014-12-10,2001,1,0.0,0.0,0,Cessna Aircraft Company_182A
2001-01-09,"BUENOS AIRES, ARGENTINA",Argentina,,,Non-Fatal,Substantial,Airplane,Boeing,727-200,No,,,,0,0,0,144,,,2001,144,0.0,0.0,0,Boeing_727-200
2001-01-17,"DIJON, France",France,,,Fatal(4),Destroyed,Airplane,Beechcraft,95-55,No,,,Personal,4,0,0,0,VMC,,2001,4,1.0,0.0,1,Beechcraft_95-55
2001-01-17,"Rendsburg-Schac, Germany",Germany,,,Non-Fatal,Destroyed,Airplane,Beechcraft,95-D55,No,,,,0,2,0,0,VMC,,2001,2,0.0,1.0,1,Beechcraft_95-D55
2001-01-24,"JEDDAH, SAUDI ARABIA",Saudi Arabia,21.105278,39.598055,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,T310R,No,2,Reciprocating,,0,0,0,1,VMC,,2001,1,0.0,0.0,0,Cessna Aircraft Company_T310R
2001-01-24,"Nashville, TN",United States,36.13,-86.653889,Fatal(4),Destroyed,Airplane,Beechcraft,F90-42,No,2,Turbo Prop,Business,4,0,0,0,VMC,2014-09-25,2001,4,1.0,0.0,1,Beechcraft_F90-42
2001-01-25,"Augeburg, Germany",Germany,,,Fatal(4),Destroyed,Airplane,Piper Aircraft,PA-34-200T,No,,,,4,1,0,0,IMC,,2001,5,0.8,0.2,1,Piper Aircraft_PA-34-200T
2001-01-26,"Newman, Australia",Australia,-23.811667,119.803333,Fatal(4),Destroyed,Airplane,Cessna Aircraft Company,310R,No,,,Public Aircraft,4,0,0,0,VMC,,2001,4,1.0,0.0,1,Cessna Aircraft Company_310R
2001-01-28,"TAMBORIL, Dominican Republic",Dominican Republic,,,Fatal(7),Destroyed,Airplane,Aero Commander,500,No,,,,7,0,0,0,IMC,,2001,7,1.0,0.0,1,Aero Commander_500
2001-02-03,"BOSTON, MA",United States,,,Non-Fatal,Substantial,Airplane,Boeing,B-737-832,No,2,Turbo Fan,,0,0,0,135,VMC,2018-02-14,2001,135,0.0,0.0,0,Boeing_B-737-832
2001-02-03,"Boston, MA",United States,,,Non-Fatal,Minor,Airplane,Mcdonnell Douglas,MD-81,No,2,Turbo Fan,,0,0,0,135,VMC,2018-02-14,2001,135,0.0,0.0,0,Mcdonnell Douglas_MD-81
2001-02-15,"STAUNING, DENMARK",Denmark,55.988889,8.402778,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,340A,No,,,Personal,0,0,0,6,IMC,,2001,6,0.0,0.0,0,Cessna Aircraft Company_340A
2001-02-24,"HIGUEROTE, Venezuela",Venezuela,10.4625,-66.0775,Fatal(7),Destroyed,Airplane,Cessna Aircraft Company,206,No,,,,7,0,0,0,VMC,,2001,7,1.0,0.0,1,Cessna Aircraft Company_206
2001-03-06,"Kross, Iceland",Iceland,63.516667,-20.583333,Fatal(2),Destroyed,Airplane,Aero Commander,500S,No,,,Personal,2,0,0,0,,,2001,2,1.0,0.0,1,Aero Commander_500S
2001-03-08,"HAMBURG, GERMANY",Germany,,,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,525,No,,,,0,0,0,1,VMC,,2001,1,0.0,0.0,0,Cessna Aircraft Company_525
2001-03-09,"DERBY, KS",United States,,,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,P206,No,1,Reciprocating,Skydiving,0,0,0,1,VMC,2014-12-10,2001,1,0.0,0.0,0,Cessna Aircraft Company_P206
2001-03-16,"PUERTO PLATA, DOMINICAN REPUBLIC",Dominican Republic,,,Non-Fatal,Substantial,Airplane,Boeing,767-300,No,,,,0,0,0,2,VMC,,2001,2,0.0,0.0,0,Boeing_767-300
2001-03-16,"BOULDER CITY, NV",United States,,,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182E,No,1,Reciprocating,Skydiving,0,0,1,0,VMC,2014-12-10,2001,1,0.0,0.0,0,Cessna Aircraft Company_182E
2001-03-22,"ORLEANS, FRANCE",France,,,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-31-350,No,,,,0,0,0,9,VMC,2009-06-25,2001,9,0.0,0.0,0,Piper Aircraft_PA-31-350
2001-03-24,"Saint Barthelem, Guadeloupe",Guadeloupe,17.904444,-62.843611,Fatal(20),Destroyed,Airplane,De Havilland,DHC-6-300,No,,,,20,0,0,0,VMC,,2001,20,1.0,0.0,1,De Havilland_DHC-6-300
2001-03-30,"CROSS CITY, FL",United States,29.635555,-83.104722,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-24,No,1,Reciprocating,Personal,0,0,2,0,VMC,2016-02-01,2001,2,0.0,0.0,0,Piper Aircraft_PA-24
2001-03-30,"Teslin, Canada",Canada,60.183333,-132.833333,Fatal(1),Destroyed,Airplane,Cessna Aircraft Company,210F,No,1,Reciprocating,Personal,1,0,0,0,IMC,,2001,1,1.0,0.0,1,Cessna Aircraft Company_210F
2001-03-31,"DECATUR, TX",United States,,,Non-Fatal,Substantial,Airplane,De Havilland,DHC-3,No,1,Turbo Prop,Skydiving,0,5,13,4,VMC,2014-12-10,2001,22,0.0,0.22727272727272727,0,De Havilland_DHC-3
2001-04-05,"LAS MAJAGUAS, VENEZUELA",Venezuela,,,Non-Fatal,Substantial,Airplane,Beechcraft,200,No,,,,0,0,1,8,VMC,,2001,9,0.0,0.0,0,Beechcraft_200
2001-04-09,"Vero Beach, FL",United States,27.649722,-80.439166,Fatal(2),Destroyed,Airplane,Piper Aircraft,PA-46-500TP,No,1,Turbo Prop,Personal,2,0,0,0,VMC,2009-10-01,2001,2,1.0,0.0,1,Piper Aircraft_PA-46-500TP
2001-04-13,"Sulmona, Italy",Italy,,,Fatal(4),Destroyed,Airplane,Cessna Aircraft Company,182,No,,,Personal,4,0,0,0,,,2001,4,1.0,0.0,1,Cessna Aircraft Company_182
2001-04-18,"MADINAH, SAUDI ARABIA",Saudi Arabia,24.493611,39.559722,Fatal(2),Substantial,Airplane,Cessna Aircraft Company,T310R,No,2,Reciprocating,Aerial Application,2,0,0,0,VMC,2009-07-24,2001,2,1.0,0.0,0,Cessna Aircraft Company_T310R
2001-04-18,"CARACHE, Venezuela",Venezuela,70.216667,-9.633333,Fatal(1),Destroyed,Airplane,Beechcraft,55,No,,,Personal,1,0,0,0,VMC,,2001,1,1.0,0.0,1,Beechcraft_55
2001-04-22,"Saint Mamet, France",France,,,Fatal(3),Destroyed,Airplane,Mooney,M20E,No,1,Reciprocating,,3,0,0,0,,2008-12-29,2001,3,1.0,0.0,1,Mooney_M20E
2001-04-25,"BELLA BELLA, BC, CANADA",Canada,,,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,TR182,No,,,,0,0,0,1,,,2001,1,0.0,0.0,0,Cessna Aircraft Company_TR182
2001-04-28,"ROQUE PEREZ, Argentina",Argentina,-35.4775,-59.275278,Fatal(10),Destroyed,Airplane,Cessna Aircraft Company,208B,No,,,,10,0,0,0,IMC,,2001,10,1.0,0.0,1,Cessna Aircraft Company_208B
2001-04-29,"Nagambie, Australia",Australia,,,Fatal(1),Destroyed,Airplane,Cessna Aircraft Company,C-208 Caravan,No,,,Skydiving,1,0,0,11,,,2001,12,0.08333333333333333,0.0,1,Cessna Aircraft Company_C-208 Caravan
2001-05-04,"COBAN, Guatemala",Guatemala,15.585,-99.446389,Fatal(5),Destroyed,Airplane,Cessna Aircraft Company,182J,No,,,,5,0,0,0,IMC,,2001,5,1.0,0.0,1,Cessna Aircraft Company_182J
2001-05-05,"Nurnberg, Germany",Germany,,,Fatal(1),Destroyed,Airplane,Piper Aircraft,PA-42-1000,No,,,Personal,1,0,0,0,,2009-06-25,2001,1,1.0,0.0,1,Piper Aircraft_PA-42-1000
2001-05-12,"MALDON ESSEX, UNITED KINGDOM",United Kingdom,,,Fatal(2),Substantial,Airplane,Piper Aircraft,PA-24-250,No,,,,2,0,0,0,VMC,,2001,2,1.0,0.0,0,Piper Aircraft_PA-24-250
2001-05-12,"LEICESTER, UNITED KINGDOM",United Kingdom,,,Fatal(2),Substantial,Airplane,Cessna Aircraft Company,182S,No,,,Personal,2,0,0,0,VMC,,2001,2,1.0,0.0,0,Cessna Aircraft Company_182S
2001-05-15,"ZUMATLAN, Mexico",Mexico,17.95,-100.916667,Fatal(2),Destroyed,Airplane,Cessna Aircraft Company,182,No,,,Personal,2,0,0,0,IMC,,2001,2,1.0,0.0,1,Cessna Aircraft Company_182
2001-05-21,"WESTON, IRELAND",Ireland,53.35,-6.483333,Non-Fatal,Substantial,Airplane,Piper Aircraft,PA-28,No,,,,0,0,0,2,,,2001,2,0.0,0.0,0,Piper Aircraft_PA-28
2001-05-24,"BERLIN, GERMANY",Germany,52.475,13.408333,Fatal(2),Substantial,Airplane,Beechcraft,BE-36,No,,,Personal,2,0,0,0,VMC,,2001,2,1.0,0.0,0,Beechcraft_BE-36
2001-05-27,"Fentress, TX",United States,,,Fatal(1),Minor,Airplane,De Havilland,DHC-6 Twin Otter,No,2,Turbo Prop,Skydiving,1,0,0,22,VMC,2014-12-10,2001,23,0.043478260869565216,0.0,0,De Havilland_DHC-6 Twin Otter
2001-06-03,"LYTLE CREEK, CA",United States,34.241389,-117.539722,Fatal(1),Substantial,Airplane,Piper Aircraft,PA-28-181,No,1,Reciprocating,Personal,1,0,0,0,VMC,2009-01-14,2001,1,1.0,0.0,0,Piper Aircraft_PA-28-181
2001-07-03,"SAN IGNACIO, Bolivia",Bolivia,,,Fatal(2),Destroyed,Airplane,Cessna Aircraft Company,U206G,No,,,Personal,2,2,0,0,VMC,,2001,4,0.5,0.5,1,Cessna Aircraft Company_U206G
2001-07-04,"TAYLORVILLE, IL",United States,,,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,182,No,1,Reciprocating,Skydiving,0,0,0,1,VMC,2014-12-10,2001,1,0.0,0.0,0,Cessna Aircraft Company_182
2001-07-10,"LA PAZ, BOLIVIA",Bolivia,-17.5,-68.5,Non-Fatal,Substantial,Airplane,Cessna Aircraft Company,208B,No,,,,0,7,6,0,VMC,,2001,13,0.0,0.5384615384615384,0,Cessna Aircraft Company_208B
2001-07-12,"SIMSBURY, CT",United States,,,Non-Fatal,Substantial,Airplane,Taylorcraft,F21B,No,1,Reciprocating,Instructional,0,0,0,2,VMC,2016-04-21,2001,2,0.0,0.0,0,Taylorcraft_F21B
